dashboard_path,chart_file,dashboard_page_key,dashboard_page_label,dashboard_section_key,dashboard_section_label,chart_kind,esto_flow_group_key,esto_flow_group_label,esto_flow_key,dataset,scenario,year,esto_flow,esto_product,source_sector,source_fuel,value_pj,is_subtotal,esto_pair_is_subtotal,ninth_pair_is_subtotal
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2022,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste renewable,4.277841557292274,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2023,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste renewable,4.310148527231474,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2060,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste renewable,4.3425876868320055,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Naphtha.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2023,"14.03.08 Pulp, paper and printing",07.03 Naphtha,14_03_08_pulp_paper_and_printing,07_03_naphtha,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Naphtha.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2060,"14.03.08 Pulp, paper and printing",07.03 Naphtha,14_03_08_pulp_paper_and_printing,07_03_naphtha,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Naphtha.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2023,"14.03.08 Pulp, paper and printing",07.03 Naphtha,14_03_08_pulp_paper_and_printing,07_03_naphtha,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Naphtha.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2060,"14.03.08 Pulp, paper and printing",07.03 Naphtha,14_03_08_pulp_paper_and_printing,07_03_naphtha,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Naphtha.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,ESTO,ESTO,2022,"14.03.08 Pulp, paper and printing",07.03 Naphtha,,,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Naphtha.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2022,"14.03.08 Pulp, paper and printing",07.03 Naphtha,Industry/Manufacturing/Pulp paper and printing,Naphtha,0.0022816359556472095,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Naphtha.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2023,"14.03.08 Pulp, paper and printing",07.03 Naphtha,Industry/Manufacturing/Pulp paper and printing,Naphtha,0.0022988667758403686,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Naphtha.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2022,"14.03.08 Pulp, paper and printing",07.03 Naphtha,Industry/Manufacturing/Pulp paper and printing,Naphtha,0.0022816359556472095,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Naphtha.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2023,"14.03.08 Pulp, paper and printing",07.03 Naphtha,Industry/Manufacturing/Pulp paper and printing,Naphtha,0.0022988667758403686,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2023,"14.03.08 Pulp, paper and printing",08.01 Natural gas,14_03_08_pulp_paper_and_printing,08_01_natural_gas,654.1847642328031,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2060,"14.03.08 Pulp, paper and printing",08.01 Natural gas,14_03_08_pulp_paper_and_printing,08_01_natural_gas,644.3849335431479,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2023,"14.03.08 Pulp, paper and printing",08.01 Natural gas,14_03_08_pulp_paper_and_printing,08_01_natural_gas,654.1847642,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2060,"14.03.08 Pulp, paper and printing",08.01 Natural gas,14_03_08_pulp_paper_and_printing,08_01_natural_gas,644.3849335,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,ESTO,ESTO,2022,"14.03.08 Pulp, paper and printing",08.01 Natural gas,,,649.281198,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2022,"14.03.08 Pulp, paper and printing",08.01 Natural gas,Industry/Manufacturing/Pulp paper and printing,Natural gas,649.2812376369402,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2023,"14.03.08 Pulp, paper and printing",08.01 Natural gas,Industry/Manufacturing/Pulp paper and printing,Natural gas,654.1847642938546,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2060,"14.03.08 Pulp, paper and printing",08.01 Natural gas,Industry/Manufacturing/Pulp paper and printing,Natural gas,644.3849333988086,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2022,"14.03.08 Pulp, paper and printing",08.01 Natural gas,Industry/Manufacturing/Pulp paper and printing,Natural gas,649.2812376369402,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2023,"14.03.08 Pulp, paper and printing",08.01 Natural gas,Industry/Manufacturing/Pulp paper and printing,Natural gas,654.1847642938546,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Natural_gas.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2060,"14.03.08 Pulp, paper and printing",08.01 Natural gas,Industry/Manufacturing/Pulp paper and printing,Natural gas,644.3849333988086,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Other_biomass.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2023,"14.03.08 Pulp, paper and printing",15.05 Other biomass,14_03_08_pulp_paper_and_printing,15_05_other_biomass,1085.0770321236855,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Other_biomass.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2060,"14.03.08 Pulp, paper and printing",15.05 Other biomass,14_03_08_pulp_paper_and_printing,15_05_other_biomass,1111.702447903678,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Other_biomass.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2023,"14.03.08 Pulp, paper and printing",15.05 Other biomass,14_03_08_pulp_paper_and_printing,15_05_other_biomass,1085.077032,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Other_biomass.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2060,"14.03.08 Pulp, paper and printing",15.05 Other biomass,14_03_08_pulp_paper_and_printing,15_05_other_biomass,1111.702448,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Other_biomass.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,ESTO,ESTO,2022,"14.03.08 Pulp, paper and printing",15.05 Other biomass,,,1076.943601,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Other_biomass.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2022,"14.03.08 Pulp, paper and printing",15.05 Other biomass,Industry/Manufacturing/Pulp paper and printing,Other biomass,4.277841557292274,False,False,False
