economy,scenario,region,sheet_name,sector_code_9th,sector_name,fuel_label,year,leap_value,leap_variable,leap_units,measure,leap_scale_note,ninth_fuel_code,esto_flow,esto_product,source_sheet,source_workbook,leap_sector,leap_fuel,leap_sector_name,leap_fuel_name
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2048,256.44748352466803,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2048,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2049,258.9711007219097,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2049,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2050,261.4413328273011,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2050,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2051,263.85801161776885,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2051,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2052,266.2209791451091,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2052,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2053,268.530087001373,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2053,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2054,270.7851965587306,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2054,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2055,272.98617874860906,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2055,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2056,275.13291369797525,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2056,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2057,277.22529078987213,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2057,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2058,279.2632086261874,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2058,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2059,281.03472548672966,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2059,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2060,282.9620030923105,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2060,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2022,174.3636618667301,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2022,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2023,175.9236463205926,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2023,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2024,180.4920156177282,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2024,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2025,184.21782737777855,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2025,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2026,187.8976871865524,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2026,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2027,191.5311393065309,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2027,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2028,195.11774177791338,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2028,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2029,198.65706698093877,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2029,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2030,202.14870041593636,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2030,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2031,205.59224149406182,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2031,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2032,208.98730250982024,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2032,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2033,212.3335091873723,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2033,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2034,215.63049999983622,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2034,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2035,218.87792610927832,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2035,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2036,222.07545141127756,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2036,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2037,225.22275190333752,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2037,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2038,228.3195160857866,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2038,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2039,231.36544429541524,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2039,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2040,234.36024887957217,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2040,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2041,237.30365360791075,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2041,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2042,240.1953940832494,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2042,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2043,243.0352170153691,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2043,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2044,245.8228806218511,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2044,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2045,248.55815369714082,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2045,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2046,251.24081639839213,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2046,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2047,253.87065932802028,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2047,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2048,256.44748352466803,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2048,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2049,258.9711007219097,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2049,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2050,261.4413328273011,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2050,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Electricity,2051,263.85801161776885,Energy Balance,Petajoule,Energy balance (PJ),,17_electricity,14.03.05 Transportation equipment,17 Electricity,EBal|2051,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,17_electricity,Transportation equipment,Electricity
